target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000002,1,2.220446049250313E-16
0.25,0.8,0.8078704226776051,2,0.007870422677605071
0.5,0.6,0.6157408453552551,3,0.015740845355255106
0.75,0.3999999999999999,0.42361126803287646,5,0.023611268032876553
1.0,0.19999999999999996,0.28410034900693065,6,0.0841003490069307
