target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,0.28728164145499874,21,0.7127183585450012
0.25,0.8,0.28728164145499874,21,0.5127183585450013
0.5,0.6,0.28728164145499874,21,0.31271835854500124
0.75,0.3999999999999999,0.28728164145499874,21,0.11271835854500117
1.0,0.19999999999999996,0.2841003472767836,1,0.08410034727678367
