target_voltage_V,actual_voltage_V,solution_level,absolute_error_V
4.3,4.266112642309257,1,0.0338873576907428
3.5,4.1213867883562125,21,0.6213867883562125
3.3,4.1213867883562125,21,0.8213867883562127
3.0,4.1213867883562125,21,1.1213867883562125
2.6,4.1213867883562125,21,1.5213867883562124
