target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000004,1,4.440892098500626E-16
0.25,0.8,0.8078704226775686,2,0.007870422677568545
0.5,0.6,0.6157408453554001,3,0.0157408453554001
0.75,0.3999999999999999,0.42361126803301424,5,0.023611268033014332
1.0,0.19999999999999996,0.28256033828291416,6,0.0825603382829142
