time_s,cell_voltage_V,specific_capacity_mAh_g,average_positive_xNa,positive_desodiation_fraction,surface_positive_xNa,center_positive_xNa,surface_center_delta_xNa,maximum_von_mises_Pa,average_von_mises_Pa,stress_stddev_Pa,mass_balance_relative_error,negative_capacity_ratio,average_electrolyte_concentration_mol_m3,quantitative_ready
3552.2452949368017,4.297119959679793,172.6785907260945,0.28410034687369173,0.8948745664078852,0.28332326820209297,0.28526591887564406,-0.001942650673551094,2236967.121754348,1201138.426393302,516153.22040345456,2.4006957033702604E-4,1.0147289972202618,1000.023589843606,0.0
