target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000002,1,2.220446049250313E-16
0.25,0.8,0.8079394301965364,2,0.007939430196536312
0.5,0.6,0.6158788603930724,3,0.015878860393072403
0.75,0.3999999999999999,0.4238182905896027,5,0.023818290589602775
1.0,0.19999999999999996,0.3113148326435482,6,0.11131483264354824
