target_voltage_V,actual_voltage_V,solution_level,absolute_error_V
2.7,2.7000271195710512,1,2.7119571051059665E-5
3.3,3.43564914681719,3,0.1356491468171903
3.7,3.617173194767131,4,0.08282680523286912
4.0,3.8183108879647247,5,0.18168911203527527
4.3,4.290126143600516,6,0.009873856399483572
