% Model,FULLCELL_NFMZC_charge_1C_positive_kinetics_low.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:48"
% Dimension,3
% Nodes,26739
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=3552.4
1.2365480431607747E-6,6.804E-6,3.718974701863884E-6,NaN
9.015158310268461E-7,7.268611074631636E-6,4.367956940427645E-6,NaN
9.568410618790504E-7,7.432053816169389E-6,3.340566961811336E-6,NaN
9.568410618790504E-7,7.432053816169389E-6,3.340566961811336E-6,NaN
7.350679303986622E-7,7.912345932979043E-6,3.774000732824828E-6,NaN
9.015158310268461E-7,7.268611074631636E-6,4.367956940427645E-6,NaN
1.5175650150964331E-6,7.482434984903568E-6,3.7189747018640197E-6,NaN
1.5175650150964331E-6,7.482434984903568E-6,3.7189747018640197E-6,NaN
1.704397116086345E-6,7.22621623709877E-6,4.524296821369717E-6,NaN
1.2365480431607747E-6,6.804E-6,3.718974701863884E-6,NaN
2.1960000000000002E-6,6.804E-6,3.996000000000001E-6,NaN
1.5175650150964331E-6,7.482434984903568E-6,3.7189747018640197E-6,NaN
1.704397116086345E-6,7.22621623709877E-6,4.524296821369717E-6,NaN
2.1960000000000002E-6,6.804E-6,3.996000000000001E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
1.704397116086345E-6,7.22621623709877E-6,4.524296821369717E-6,NaN
2.1960000000000002E-6,6.804E-6,3.996000000000001E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
2.6395631627218958E-6,7.5263853446754425E-6,4.741109483380941E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
2.1960000000000002E-6,6.804E-6,3.996000000000001E-6,NaN
2.6395631627218958E-6,7.5263853446754425E-6,4.741109483380941E-6,NaN
2.6395631627218958E-6,7.5263853446754425E-6,4.741109483380941E-6,NaN
2.1960000000000002E-6,6.804E-6,3.996000000000001E-6,NaN
2.6395631627218958E-6,7.5263853446754425E-6,4.741109483380941E-6,NaN
2.1960000000000002E-6,6.804E-6,3.996000000000001E-6,NaN
0,7.986906229955873E-6,1.9013410936574593E-6,NaN
6.165647572967468E-7,7.667356423562668E-6,2.1960000000000002E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
0,9.0E-6,2.5264609988318537E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
0,9.0E-6,1.2918676168711214E-6,NaN
0,7.986906229955873E-6,1.9013410936574593E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
0,7.986906229955873E-6,1.9013410936574593E-6,NaN
6.165647572967468E-7,7.667356423562668E-6,2.1960000000000002E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
1.1097590292619956E-6,7.93951806018975E-6,1.3181165860587908E-6,NaN
6.178289074345909E-7,7.344160482552177E-6,1.5195366560707772E-6,NaN
0,8.111457448621969E-6,8.951233055804741E-7,NaN
0,7.986906229955873E-6,1.9013410936574593E-6,NaN
6.165647572967468E-7,7.667356423562668E-6,2.1960000000000002E-6,NaN
6.178289074345909E-7,7.344160482552177E-6,1.5195366560707772E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
1.1097590292619956E-6,7.93951806018975E-6,1.3181165860587908E-6,NaN
6.178289074345909E-7,7.344160482552177E-6,1.5195366560707772E-6,NaN
6.165647572967468E-7,7.667356423562668E-6,2.1960000000000002E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
1.5855148183185313E-6,7.4144851816814704E-6,6.165647572962383E-7,NaN
1.6437891808415954E-6,7.33702910756096E-6,0,NaN
