% Model,FULLCELL_NFMZC_charge_1C_strain_low.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:42"
% Dimension,3
% Nodes,11
% Expressions,30
% Description,"因变量 cPos, 因变量 cNeg, 因变量 cPos, von Mises 应力, "
% Length unit,m
% X,Y,Z,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=0,xPos (1) @ t=0,cPos (mol/m^3) @ t=0,solid.mises (MPa) @ t=0,epsilonChemPos (1) @ t=0,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=951.33,xPos (1) @ t=951.33,cPos (mol/m^3) @ t=951.33,solid.mises (MPa) @ t=951.33,epsilonChemPos (1) @ t=951.33,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=1902.7,xPos (1) @ t=1902.7,cPos (mol/m^3) @ t=1902.7,solid.mises (MPa) @ t=1902.7,epsilonChemPos (1) @ t=1902.7,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2378.3,xPos (1) @ t=2378.3,cPos (mol/m^3) @ t=2378.3,solid.mises (MPa) @ t=2378.3,epsilonChemPos (1) @ t=2378.3,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2854,xPos (1) @ t=2854,cPos (mol/m^3) @ t=2854,solid.mises (MPa) @ t=2854,epsilonChemPos (1) @ t=2854,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=3552.4,xPos (1) @ t=3552.4,cPos (mol/m^3) @ t=3552.4,solid.mises (MPa) @ t=3552.4,epsilonChemPos (1) @ t=3552.4
1.662207393707192E-5,4.5E-6,4.5E-6,0.6851795433059145,1.0000000000000007,40890.05517910746,0,3.3306690738754695E-18,0.6851795433059145,0.8080464654224808,33041.06455840796,0.25837976965474957,-9.59767672887596E-4,0.6851795433059145,0.6158982076176355,25184.11169419848,0.25827444721496684,-0.0019205089619118226,0.6851795433059145,0.519832880482519,21255.995166844554,0.25827608334337115,-0.002400835597587406,0.6851795433059145,0.4237680863864366,17327.900435486157,0.2582759237077903,-0.002881159568067817,0.6851795433059145,0.282717660258933,11560.340728095918,0.25827326215744983,-0.003586411698705335
1.75E-5,4.5E-6,4.5E-6,0.9999999999999994,1.0000000000000007,40890.05517910746,0,3.3306690738754695E-18,0.9999999999999994,0.8074589371837341,33017.04049630633,0.5459741796829238,-9.627053140813295E-4,0.9999999999999994,0.6152996529442814,25159.636760577316,0.5468332921927037,-0.0019235017352785932,0.9999999999999994,0.519234018647456,21231.507673364173,0.5468620989380867,-0.00240382990676272,0.9999999999999994,0.42316921597567503,17303.412591344983,0.5468625272811056,-0.0028841539201216247,0.9999999999999994,0.28211903791101967,11535.863027258294,0.5468415887870361,-0.0035894048104449018
1.6174781526103813E-5,4.5E-6,4.5E-6,0.4956512155023368,1.0000000000000009,40890.05517910747,2.3627659278621184E-28,4.045873164525514E-18,0.4956512155023368,0.8082764829355082,33050.46998720782,0.1462000912028211,-9.586175853224586E-4,0.4956512155023368,0.6161334473127602,25193.73065831245,0.14594535141335258,-0.001919332763436199,0.4956512155023368,0.5200682689489879,21265.620214226998,0.14594393400293937,-0.00239965865525506,0.4956512155023368,0.4240034764200331,17337.525546948527,0.14594394188161952,-0.0028799826178998347,0.4956512155023368,0.28295291245957715,11569.960203561264,0.14594432220501036,-0.003585235437702114
1.6117812115520836E-5,4.5E-6,4.5E-6,0.4715119346672853,1.0000000000000009,40890.05517910747,2.663699677139245E-28,4.136965153774065E-18,0.4715119346672853,0.8083057791225654,33051.66790991312,0.13143261356190383,-9.584711043871733E-4,0.4715119346672853,0.616163408623188,25194.955777949075,0.13115295808004945,-0.0019191829568840602,0.4715119346672853,0.5200982492076821,21266.846108659287,0.1311511191671681,-0.0023995087539615896,0.4715119346672853,0.42403345687832456,17338.75144954236,0.13115114766085378,-0.0028798327156083774,0.4715119346672853,0.2829828753627707,11571.185388326176,0.1311519690896008,-0.003585085623186147
1.611393168427778E-5,4.5E-6,4.5E-6,0.47002321018730503,1.0000000000000009,40890.05517910747,2.6788456496313035E-28,4.141549806597882E-18,0.47002321018730503,0.8083076460687483,33051.74424944555,0.13061791097670233,-9.584617696562587E-4,0.47002321018730503,0.6161653208173218,25195.03396767272,0.13033338120586302,-0.0019191733959133912,0.47002321018730503,0.5201001626903031,21266.924351069243,0.13033095045695553,-0.002399499186548485,0.47002321018730503,0.4240353703757134,17338.829692556177,0.130330986997858,-0.002879823148121433,0.47002321018730503,0.2829847876767048,11571.263582948462,0.130332567486099,-0.003585076061616476
1.5777782330652014E-5,4.5E-6,4.5E-6,0.3654522618306715,1.0000000000000004,40890.055179107454,2.107649670867124E-28,2.4329269781797055E-18,0.3654522618306715,0.8084155663541523,33056.15711587068,0.07169034561506098,-9.579221682292378E-4,0.3654522618306715,0.6162770784310279,25199.60374266385,0.07143043633783458,-0.0019186146078448603,0.3654522618306715,0.5202120300468214,21271.498613450018,0.07142715697362911,-0.002398939849765893,0.3654522618306715,0.4241472386986162,17343.403994452463,0.07142712588967995,-0.002879263806506919,0.3654522618306715,0.28309655300104763,11575.83367322795,0.07142951078255308,-0.0035845172349947617
1.5856279307534507E-5,4.5E-6,4.5E-6,0.38783832910806787,1.0000000000000004,40890.055179107454,2.3525960256530024E-28,2.7247686523368634E-18,0.38783832910806787,0.8083936628248574,33055.26147934919,0.08444144746352335,-9.580316858757131E-4,0.38783832910806787,0.6162542817889407,25198.67158671101,0.08416575054568673,-0.001918728591055296,0.38783832910806787,0.5201892076506197,21270.565404410016,0.08416242275654127,-0.0023990539617469013,0.38783832910806787,0.42412441610220425,17342.47077722585,0.08416236952699088,-0.0028793779194889787,0.38783832910806787,0.283073754776584,11574.901452571645,0.08416474606774291,-0.0035846312261170804
1.5876831339649846E-5,4.5E-6,4.5E-6,0.3936994360180811,1.0000000000000004,40890.055179107454,2.4167277355611423E-28,2.8011784670594126E-18,0.3936994360180811,0.8083879280557569,33055.02698432423,0.08868334395094757,-9.580603597212159E-4,0.3936994360180811,0.6162483131855766,25198.427530190107,0.08839574395229582,-0.0019187584340721168,0.3936994360180811,0.5201832323043286,21270.321072170453,0.08839200997088718,-0.0023990838384783573,0.3936994360180811,0.4241184407034941,17342.226442842875,0.08839200974784814,-0.0028794077964825297,0.3936994360180811,0.2830677857589229,11574.657379110118,0.08839502755546957,-0.0035846610712053856
1.5253330899047078E-5,4.5E-6,4.5E-6,0.22341925950609215,1.0000000000000004,40890.055179107454,0,2.3913604998686353E-18,0.22341925950609215,0.8084892777737679,33059.171179886085,0.042381831243645376,-9.575536111311606E-4,0.22341925950609215,0.6163567631236793,25202.862054143297,0.042269694720586476,-0.0019182161843816037,0.22341925950609215,0.520291888977247,21274.764049521662,0.04226703319669867,-0.002398540555113766,0.22341925950609215,0.4242270995314625,17346.6695083142,0.04226652841331841,-0.002878864502342688,0.22341925950609215,0.2831762502855857,11579.092499590335,0.0422678279875284,-0.003584118748572072
1.5063900571079208E-5,4.5E-6,4.5E-6,0.19158661697344484,1.0000000000000007,40890.05517910746,0,3.3306690738754695E-18,0.19158661697344484,0.8084931333125224,33059.32883307849,0.04688774477918291,-9.575343334373881E-4,0.19158661697344484,0.6163627670626168,25203.107555537747,0.046847366634244256,-0.0019181861646869153,0.19158661697344484,0.5202979550806298,21275.01209282371,0.04684579831055481,-0.002398510224596851,0.19158661697344484,0.4242331662587617,17346.917577128224,0.04684548324135848,-0.0028788341687061916,0.19158661697344484,0.28318225874783776,11579.338185943361,0.04684641724105017,-0.003584088706260811
