% Model,FULLCELL_NFMZC_charge_1C.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 03:00"
% Dimension,3
% Nodes,52047
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=740.35
7.15023320229312E-7,2.2304773201374544E-6,2.2594318025596184E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
6.855501663167822E-7,2.7783133841668515E-6,2.4838677201696436E-6,NaN
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
5.992389217528873E-7,3.5580809800914083E-6,2.6255150537489414E-6,NaN
6.855501663167822E-7,2.7783133841668515E-6,2.4838677201696436E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
7.640519085914962E-7,2.403E-6,2.886355319883454E-6,NaN
1.0301827984354793E-6,1.9412415194137062E-6,2.7133405370090246E-6,NaN
7.15023320229312E-7,2.2304773201374544E-6,2.2594318025596184E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.1601212721619785E-6,1.545234505367882E-6,2.346235832135781E-6,NaN
1.0301827984354793E-6,1.9412415194137062E-6,2.7133405370090246E-6,NaN
7.15023320229312E-7,2.2304773201374544E-6,2.2594318025596184E-6,NaN
7.640519085914962E-7,2.403E-6,2.886355319883454E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
6.855501663167822E-7,2.7783133841668515E-6,2.4838677201696436E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
7.640519085914962E-7,2.403E-6,2.886355319883454E-6,NaN
6.855501663167822E-7,2.7783133841668515E-6,2.4838677201696436E-6,NaN
7.15023320229312E-7,2.2304773201374544E-6,2.2594318025596184E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
7.640519085914962E-7,2.403E-6,2.886355319883454E-6,NaN
1.0301827984354793E-6,1.9412415194137062E-6,2.7133405370090246E-6,NaN
1.1601212721619785E-6,1.545234505367882E-6,2.346235832135781E-6,NaN
1.4300466404586216E-6,2.4029999999999997E-6,2.415926642328262E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.1601212721619785E-6,1.545234505367882E-6,2.346235832135781E-6,NaN
1.102790010274593E-6,1.4205337621702465E-6,2.876973791295127E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.1601212721619785E-6,1.545234505367882E-6,2.346235832135781E-6,NaN
1.0301827984354793E-6,1.9412415194137062E-6,2.7133405370090246E-6,NaN
1.102790010274593E-6,1.4205337621702465E-6,2.876973791295127E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.7245280512542026E-6,8.574836260381698E-7,2.224136867162739E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.1601212721619785E-6,1.545234505367882E-6,2.346235832135781E-6,NaN
1.7245280512542026E-6,8.574836260381698E-7,2.224136867162739E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.7245280512542026E-6,8.574836260381698E-7,2.224136867162739E-6,NaN
1.714967252076339E-6,1.7149672520763392E-6,2.4159602029785425E-6,NaN
1.516639205396102E-6,1.5161630529060775E-6,1.8119701522339091E-6,NaN
1.7245280512542026E-6,8.574836260381698E-7,2.224136867162739E-6,NaN
2.0248386898107322E-6,3.819994455491094E-7,2.823647436767119E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
2.0248386898107322E-6,3.819994455491094E-7,2.823647436767119E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.7245280512542026E-6,8.574836260381698E-7,2.224136867162739E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.102790010274593E-6,1.4205337621702465E-6,2.876973791295127E-6,NaN
8.622640256271011E-7,8.902539962155584E-7,2.0485130698425693E-6,NaN
1.2020492732254776E-6,4.994290434917189E-7,3.004315858253037E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
2.0248386898107322E-6,3.819994455491094E-7,2.823647436767119E-6,NaN
1.2020492732254776E-6,4.994290434917189E-7,3.004315858253037E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.4779898187185414E-6,5.747879005605797E-7,3.4550135484184707E-6,NaN
1.2020492732254776E-6,4.994290434917189E-7,3.004315858253037E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
1.4779898187185414E-6,5.747879005605797E-7,3.4550135484184707E-6,NaN
1.2020492732254776E-6,4.994290434917189E-7,3.004315858253037E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
1.6466773796214683E-6,0,2.7608857030256223E-6,NaN
6.054300836746205E-7,1.4418511878491173E-6,3.4346665513451107E-6,NaN
6.461747538672489E-7,1.8888112349932125E-6,3.1074573728278907E-6,NaN
5.513950051372983E-7,1.0633467703134866E-6,2.897564390445913E-6,NaN
0,1.5898575315187156E-6,2.6836857872589E-6,NaN
6.054300836746205E-7,1.4418511878491173E-6,3.4346665513451107E-6,NaN
1.102790010274593E-6,1.4205337621702465E-6,2.876973791295127E-6,NaN
5.513950051372983E-7,1.0633467703134866E-6,2.897564390445913E-6,NaN
6.461747538672489E-7,1.8888112349932125E-6,3.1074573728278907E-6,NaN
6.461747538672489E-7,1.8888112349932125E-6,3.1074573728278907E-6,NaN
0,1.812886676524023E-6,3.3988342460807382E-6,NaN
0,1.5898575315187156E-6,2.6836857872589E-6,NaN
6.054300836746205E-7,1.4418511878491173E-6,3.4346665513451107E-6,NaN
1.0245178320981739E-6,9.671101462869944E-7,3.3476080350936445E-6,NaN
5.513950051372983E-7,1.0633467703134866E-6,2.897564390445913E-6,NaN
1.102790010274593E-6,1.4205337621702465E-6,2.876973791295127E-6,NaN
1.2020492732254776E-6,4.994290434917189E-7,3.004315858253037E-6,NaN
1.2020492732254776E-6,4.994290434917189E-7,3.004315858253037E-6,NaN
1.4779898187185414E-6,5.747879005605797E-7,3.4550135484184707E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.0245178320981739E-6,9.671101462869944E-7,3.3476080350936445E-6,NaN
1.0245178320981739E-6,9.671101462869944E-7,3.3476080350936445E-6,NaN
1.6341419069678892E-6,9.988580869834358E-7,2.848563437219214E-6,NaN
1.2020492732254776E-6,4.994290434917189E-7,3.004315858253037E-6,NaN
1.102790010274593E-6,1.4205337621702465E-6,2.876973791295127E-6,NaN
1.0245178320981739E-6,9.671101462869944E-7,3.3476080350936445E-6,NaN
5.513950051372983E-7,1.0633467703134866E-6,2.897564390445913E-6,NaN
6.054300836746205E-7,1.4418511878491173E-6,3.4346665513451107E-6,NaN
1.102790010274593E-6,1.4205337621702465E-6,2.876973791295127E-6,NaN
1.996896352220698E-6,2.9194976585903134E-7,3.6823529268726563E-6,NaN
1.4779898187185414E-6,5.747879005605797E-7,3.4550135484184707E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
1.5373799391600687E-6,0,3.602293868529207E-6,NaN
1.4779898187185414E-6,5.747879005605797E-7,3.4550135484184707E-6,NaN
1.9762702518170003E-6,5.206405529037519E-7,3.249150435126915E-6,NaN
1.5373799391600687E-6,0,3.602293868529207E-6,NaN
1.6466773796214683E-6,0,2.7608857030256223E-6,NaN
1.0245178320981739E-6,9.671101462869944E-7,3.3476080350936445E-6,NaN
6.054300836746205E-7,1.4418511878491173E-6,3.4346665513451107E-6,NaN
5.513950051372983E-7,1.0633467703134866E-6,2.897564390445913E-6,NaN
5.301355480633425E-7,7.60074708930403E-7,3.741300586872925E-6,NaN
3.2308737693362224E-7,2.150527714337748E-6,2.824174988787459E-6,NaN
6.461747538672489E-7,1.8888112349932125E-6,3.1074573728278907E-6,NaN
7.640519085914962E-7,2.403E-6,2.886355319883454E-6,NaN
3.7137706930995656E-7,2.403E-6,3.4218032334056993E-6,NaN
7.640519085914962E-7,2.403E-6,2.886355319883454E-6,NaN
3.2308737693362224E-7,2.150527714337748E-6,2.824174988787459E-6,NaN
3.7137706930995656E-7,2.403E-6,3.4218032334056993E-6,NaN
3.2539411189708424E-7,2.7007550813359668E-6,2.835602140368348E-6,NaN
3.2539411189708424E-7,2.7007550813359668E-6,2.835602140368348E-6,NaN
7.640519085914962E-7,2.403E-6,2.886355319883454E-6,NaN
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
3.7137706930995656E-7,2.403E-6,3.4218032334056993E-6,NaN
6.461747538672489E-7,1.8888112349932125E-6,3.1074573728278907E-6,NaN
3.2308737693362224E-7,2.150527714337748E-6,2.824174988787459E-6,NaN
0,1.812886676524023E-6,3.3988342460807382E-6,NaN
3.7137706930995656E-7,2.403E-6,3.4218032334056993E-6,NaN
3.008341005757963E-7,2.006348840324827E-6,3.6552714111465296E-6,NaN
3.7137706930995656E-7,2.403E-6,3.4218032334056993E-6,NaN
6.461747538672489E-7,1.8888112349932125E-6,3.1074573728278907E-6,NaN
0,1.812886676524023E-6,3.3988342460807382E-6,NaN
3.008341005757963E-7,2.006348840324827E-6,3.6552714111465296E-6,NaN
0,1.812886676524023E-6,3.3988342460807382E-6,NaN
6.461747538672489E-7,1.8888112349932125E-6,3.1074573728278907E-6,NaN
6.054300836746205E-7,1.4418511878491173E-6,3.4346665513451107E-6,NaN
0,1.812886676524023E-6,3.3988342460807382E-6,NaN
