% Model,FULLCELL_NFM_charge_1C_dt_0p04.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:16"
% Dimension,3
% Nodes,11
% Expressions,30
% Description,"因变量 cPos, 因变量 cNeg, 因变量 cPos, von Mises 应力, "
% Length unit,m
% X,Y,Z,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=0,xPos (1) @ t=0,cPos (mol/m^3) @ t=0,solid.mises (MPa) @ t=0,epsilonChemPos (1) @ t=0,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=953.33,xPos (1) @ t=953.33,cPos (mol/m^3) @ t=953.33,solid.mises (MPa) @ t=953.33,epsilonChemPos (1) @ t=953.33,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=1906.7,xPos (1) @ t=1906.7,cPos (mol/m^3) @ t=1906.7,solid.mises (MPa) @ t=1906.7,epsilonChemPos (1) @ t=1906.7,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2383.3,xPos (1) @ t=2383.3,cPos (mol/m^3) @ t=2383.3,solid.mises (MPa) @ t=2383.3,epsilonChemPos (1) @ t=2383.3,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2860,xPos (1) @ t=2860,cPos (mol/m^3) @ t=2860,solid.mises (MPa) @ t=2860,epsilonChemPos (1) @ t=2860,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=3559.4,xPos (1) @ t=3559.4,cPos (mol/m^3) @ t=3559.4,solid.mises (MPa) @ t=3559.4,epsilonChemPos (1) @ t=3559.4
1.662207393707192E-5,4.5E-6,4.5E-6,0.6851795433059145,1,40976.22478386167,0,-1.3421197697051583E-19,0.6851795433059145,0.8081345249983706,33114.30195193252,0.9580386975415607,-0.0023023857000195524,0.6851795433059145,0.616001586750332,25241.419485897073,0.9580778658204401,-0.004607980958996016,0.6851795433059145,0.5199359021705826,21305.0104005417,0.9580879583088362,-0.00576076917395301,0.6851795433059145,0.42387028505753904,17368.60407971724,0.958095691719102,-0.006913556579309532,0.6851795433059145,0.2829129451811626,11592.704436007654,0.9580885393114889,-0.008605044657826048
1.75E-5,4.5E-6,4.5E-6,0.9999999999999994,1.0000000000000004,40976.22478386169,0,5.329070518200731E-18,0.9999999999999994,0.8071146793033003,33072.512525486454,2.0288617964825253,-0.0023146238483603967,0.9999999999999994,0.614979981438606,25199.557957003395,2.0292644793279018,-0.004620240222736728,0.9999999999999994,0.5189138171168913,21263.129213633427,2.0293858173418142,-0.005773034194597304,0.9999999999999994,0.42284773361653566,17326.703782017627,2.0294863221993102,-0.006925827196601572,0.9999999999999994,0.28189027829015323,11550.799407602639,2.0295075651651926,-0.00861731666051816
1.6174781526103813E-5,4.5E-6,4.5E-6,0.4956512155023368,0.9999999999999987,40976.22478386162,0,-1.577016726463391E-17,0.4956512155023368,0.8085354152857753,33130.72892246287,0.541333229713625,-0.0022975750165706976,0.4956512155023368,0.6164034029536043,25257.884396964153,0.5413238414925934,-0.004603159164556749,0.4956512155023368,0.5203379661032643,21321.485462624747,0.5413209933884511,-0.005755944406760829,0.4956512155023368,0.4242725768918951,17385.088480350525,0.5413200695505682,-0.006908729077297258,0.4956512155023368,0.2833152452929563,11609.189175819083,0.5413129117303759,-0.008600217056484526
1.6117812115520836E-5,4.5E-6,4.5E-6,0.4715119346672853,0.9999999999999984,40976.22478386161,0,-1.7761641152402216E-17,0.4715119346672853,0.8085864746885771,33132.82114402941,0.486458481525479,-0.0022969623037370737,0.4715119346672853,0.6164545802857069,25259.98145082823,0.4864428177985387,-0.004602545036571516,0.4715119346672853,0.5203891749874301,21323.58380937326,0.4864383612126816,-0.005755329900150838,0.4715119346672853,0.42432381480276427,17387.188016503755,0.48643646133159535,-0.006908114222366828,0.4715119346672853,0.28336648425808153,11611.288755171745,0.4864292599274538,-0.008599602188903023
1.611393168427778E-5,4.5E-6,4.5E-6,0.47002321018730503,0.9999999999999984,40976.2247838616,0,-1.7881550200312022E-17,0.47002321018730503,0.8085897339980747,33132.95469822802,0.4834134730737922,-0.0022969231920231046,0.47002321018730503,0.6164578475849842,25260.115332417856,0.48338826835397863,-0.004602505828980188,0.47002321018730503,0.52039244442913,21323.717778751274,0.4833815382598997,-0.005755290666850439,0.47002321018730503,0.4243270862240386,17387.322066997258,0.4833776959098838,-0.006908074965311537,0.47002321018730503,0.28336975577268236,11611.422809489415,0.4833714180286589,-0.00859956293072781
1.5777782330652014E-5,4.5E-6,4.5E-6,0.3654522618306715,0.9999999999999989,40976.224783861624,0,-1.3561257465180039E-17,0.3654522618306715,0.8087804337280856,33140.76885323117,0.26491121805405,-0.002294634795262973,0.3654522618306715,0.6166492335298231,25267.957605914045,0.2648737012495209,-0.004600209197642122,0.3654522618306715,0.5205840128568443,21331.567529706786,0.2648632278787757,-0.005752991845717868,0.3654522618306715,0.42451882313314704,17395.17872168425,0.2648560309448224,-0.006905774122402235,0.3654522618306715,0.28356149631175825,11619.279612918768,0.2648504858909876,-0.008597262044258902
1.5856279307534507E-5,4.5E-6,4.5E-6,0.38783832910806787,0.9999999999999987,40976.22478386162,0,-1.5977476409580732E-17,0.38783832910806787,0.8087415142956835,33139.1740818206,0.31214965834534764,-0.0022951018284518,0.38783832910806787,0.6166101522323202,25266.35620188272,0.31211285601046035,-0.004600678173212158,0.38783832910806787,0.5205448886143811,21329.96436595311,0.3121025769158973,-0.005753461336627429,0.38783832910806787,0.42447965935057286,17393.573937726105,0.3120953453037389,-0.006906244087793126,0.38783832910806787,0.28352233216331635,11617.674813968744,0.31208948598555264,-0.008597732014040205
1.5876831339649846E-5,4.5E-6,4.5E-6,0.3936994360180811,0.9999999999999987,40976.22478386162,0,-1.661008942622396E-17,0.3936994360180811,0.8087313244328835,33138.75653971199,0.3278391494299096,-0.002295224106805399,0.3936994360180811,0.6165999199900951,25265.93692322527,0.3277938902254301,-0.004600800960118857,0.3936994360180811,0.5205346451283319,21329.544626566192,0.3277815689290557,-0.005753584258460017,0.3936994360180811,0.4244694055121553,17393.153774138205,0.32777320754734884,-0.006906367133854137,0.3936994360180811,0.2835120782291075,11617.254646455684,0.3277685949132049,-0.00859785506125071
1.5253330899047078E-5,4.5E-6,4.5E-6,0.22341925950609215,0.9999999999999988,40976.224783861624,0,-1.4511999680767206E-17,0.22341925950609215,0.8089170143306303,33146.36541070216,0.15675231554401745,-0.002292995828032437,0.22341925950609215,0.6167869012569843,25273.598709647686,0.15673346729617618,-0.004598557184916188,0.22341925950609215,0.5207219702923438,21337.220504594414,0.15672536511345497,-0.005751336356491875,0.22341925950609215,0.4246570494573057,17400.84271461402,0.1567185910359093,-0.006904115406512332,0.22341925950609215,0.2836997264003681,11624.943760101542,0.15671458981770953,-0.008595603283195582
1.5063900571079208E-5,4.5E-6,4.5E-6,0.19158661697344484,0.9999999999999979,40976.22478386159,0,-2.4540445528379368E-17,0.19158661697344484,0.8089276190863754,33146.799953557354,0.1737526282609402,-0.0022928685709634935,0.19158661697344484,0.6167978938803965,25274.049145855588,0.1737403809709982,-0.0045984252734352395,0.19158661697344484,0.5207330659948207,21337.675164593245,0.17373512816516012,-0.005751203208062151,0.19158661697344484,0.4246682412833338,17401.301313393087,0.17373070050831257,-0.0069039811045999945,0.19158661697344484,0.28371092014479904,11625.402437489514,0.1737299546839146,-0.00859546895826241
