time_s,cell_voltage_V,specific_capacity_mAh_g,average_positive_xNa,positive_desodiation_fraction,surface_positive_xNa,center_positive_xNa,surface_center_delta_xNa,maximum_von_mises_Pa,average_von_mises_Pa,stress_stddev_Pa,mass_balance_relative_error,negative_capacity_ratio,average_electrolyte_concentration_mol_m3,quantitative_ready
3552.245294936717,4.297119959700293,172.67859072609042,0.28410034687370106,0.8948745664078736,0.283323268202101,0.28526591887565383,-0.0019426506735528148,2236967.1217621127,1201138.4263943492,516153.22040383,2.4006957033642705E-4,1.0147289972202618,1000.0235898436088,0.0
