target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000004,1,4.440892098500626E-16
0.25,0.8,1.0000000000000004,1,0.2000000000000004
0.5,0.6,0.29552488314847847,2,0.3044751168515215
0.75,0.3999999999999999,0.29552488314847847,2,0.10447511685152144
1.0,0.19999999999999996,0.21686471912733882,3,0.016864719127338862
