target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000004,1,4.440892098500626E-16
0.25,0.8,0.8079394301964798,2,0.007939430196479802
0.5,0.6,0.6158788603929961,3,0.01587886039299613
0.75,0.3999999999999999,0.42381829058952114,5,0.02381829058952123
1.0,0.19999999999999996,0.3096873735542006,6,0.10968737355420066
