target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000002,1,2.220446049250313E-16
0.25,0.8,0.8078704226776714,2,0.007870422677671352
0.5,0.6,0.6157408453559886,3,0.01574084535598863
0.75,0.3999999999999999,0.4236112680335638,5,0.023611268033563892
1.0,0.19999999999999996,0.2806188549725206,6,0.08061885497252064
