% Model,FULLCELL_NFM_charge_1C_radius_low.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:34"
% Dimension,3
% Nodes,27383
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=953.33
2.231527036238158E-6,6.4002201166735E-6,4.02408140093891E-6,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.396600000000001E-6,NaN
2.0412401201673787E-6,6.036659776780339E-6,0,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.3659999999999887E-7,NaN
1.8666000000000003E-6,6.517252960028249E-6,5.240800437022248E-7,NaN
1.3684507784342082E-6,6.250589371290587E-6,0,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.3659999999999887E-7,NaN
1.4317462310462004E-6,5.692747004914124E-6,0,NaN
1.3684507784342082E-6,6.250589371290587E-6,0,NaN
2.0412401201673787E-6,6.036659776780339E-6,0,NaN
