target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000004,1,4.440892098500626E-16
0.25,0.8,0.8078704226775897,2,0.007870422677589639
0.5,0.6,0.6157408453554161,3,0.01574084535541609
0.75,0.3999999999999999,0.42361126803303484,5,0.023611268033034927
1.0,0.19999999999999996,0.2825603382829062,6,0.08256033828290626
