target_voltage_V,actual_voltage_V,solution_level,absolute_error_V
4.3,4.305372939001245,1,0.005372939001245136
3.5,2.8287840533900956,2,0.6712159466099044
3.3,2.8287840533900956,2,0.4712159466099042
3.0,2.8287840533900956,2,0.17121594660990436
2.6,2.8287840533900956,2,0.22878405339009555
