target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000007,1,6.661338147750939E-16
0.25,0.8,0.8078704226775772,2,0.007870422677577205
0.5,0.6,0.615740845355433,3,0.015740845355433075
0.75,0.3999999999999999,0.4236112680330498,5,0.023611268033049915
1.0,0.19999999999999996,0.28256033828290156,6,0.0825603382829016
