% Model,FULLCELL_NFM_cycle_1C_nfm_with_nfmzc_diffusion.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:54"
% Dimension,3
% Nodes,11
% Expressions,30
% Description,"因变量 cPos, 因变量 cNeg, 因变量 cPos, von Mises 应力, "
% Length unit,m
% X,Y,Z,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=0,xPos (1) @ t=0,cPos (mol/m^3) @ t=0,solid.mises (MPa) @ t=0,epsilonChemPos (1) @ t=0,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=953.33,xPos (1) @ t=953.33,cPos (mol/m^3) @ t=953.33,solid.mises (MPa) @ t=953.33,epsilonChemPos (1) @ t=953.33,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=1906.7,xPos (1) @ t=1906.7,cPos (mol/m^3) @ t=1906.7,solid.mises (MPa) @ t=1906.7,epsilonChemPos (1) @ t=1906.7,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2383.3,xPos (1) @ t=2383.3,cPos (mol/m^3) @ t=2383.3,solid.mises (MPa) @ t=2383.3,epsilonChemPos (1) @ t=2383.3,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2860,xPos (1) @ t=2860,cPos (mol/m^3) @ t=2860,solid.mises (MPa) @ t=2860,epsilonChemPos (1) @ t=2860,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=3552.2,xPos (1) @ t=3552.2,cPos (mol/m^3) @ t=3552.2,solid.mises (MPa) @ t=3552.2,epsilonChemPos (1) @ t=3552.2
1.662207393707192E-5,4.5E-6,4.5E-6,0.6851795433059145,1.0000000000000009,40976.22478386171,8.128314709607105E-28,1.2745879288840168E-17,0.6851795433059145,0.8080494491323995,33110.8158641248,0.5625613168348732,-0.002303406610411205,0.6851795433059145,0.6158985092175806,25237.19575774488,0.562319779457336,-0.004609217889389033,0.6851795433059145,0.519833121573434,21300.798839689523,0.5623234341196316,-0.005762002541118793,0.6851795433059145,0.4237672851465668,17364.383532212527,0.5623286476824838,-0.006914792578241199,0.6851795433059145,0.28426218692879207,11647.991269146285,0.5623257914620816,-0.008588853756854496
1.75E-5,4.5E-6,4.5E-6,0.9999999999999994,0.9999999999999999,40976.22478386167,3.0682423282817515E-42,-1.3322676295501347E-18,0.9999999999999994,0.8074650340980208,33086.86874230903,1.1885162016314679,-0.00231041959082375,0.9999999999999994,0.6153015917205505,25212.73633220916,1.1905061080534816,-0.004616380899353394,0.9999999999999994,0.5192358604076114,21276.325331904103,1.1905738892694295,-0.005769169675108664,0.9999999999999994,0.42316939112653,17339.88409245057,1.1907072430918348,-0.006921967306481641,0.9999999999999994,0.28366421913254863,11623.488806313906,1.1907216632852546,-0.008596029370409417
1.6174781526103813E-5,4.5E-6,4.5E-6,0.4956512155023368,0.9999999999999991,40976.22478386163,3.437373962519455E-28,-1.0773345285499543E-17,0.4956512155023368,0.80827802765329,33120.18214897757,0.31834418923908014,-0.0023006636681605188,0.4956512155023368,0.6161330792410943,25246.807551755934,0.31776098059518043,-0.004606403049106868,0.4956512155023368,0.520067856992681,21310.41741099332,0.3177574937170921,-0.005759185716087828,0.4956512155023368,0.42400231102842867,17374.014005577726,0.3177497962353709,-0.006911972267658856,0.4956512155023368,0.2844972254682172,11657.622261170643,0.3177477030814392,-0.008586033294381394
1.6117812115520836E-5,4.5E-6,4.5E-6,0.4715119346672853,0.9999999999999989,40976.224783861624,2.8399121614957563E-28,-1.37688719890909E-17,0.4715119346672853,0.8083071405630731,33121.375086112945,0.2861997962317273,-0.0023003143132431254,0.4715119346672853,0.6161629552587783,25248.031758172205,0.28555551271626756,-0.004606044536894661,0.4715119346672853,0.5200977540759972,21311.642480599665,0.2855510354420571,-0.005758826951088034,0.4715119346672853,0.42403224510652415,17375.240591090464,0.2855416650864109,-0.00691161305872171,0.4715119346672853,0.28452716115844345,11658.848912742418,0.2855397688263307,-0.008585674066098677
1.611393168427778E-5,4.5E-6,4.5E-6,0.47002321018730503,0.9999999999999989,40976.22478386162,2.778084649931953E-28,-1.3942424652570175E-17,0.47002321018730503,0.808308995322742,33121.451087162066,0.28441848781701073,-0.0023002920561270967,0.47002321018730503,0.6161648619100413,25248.10988554294,0.28377237091066443,-0.004606021657079505,0.47002321018730503,0.5200996621603511,21311.720666693058,0.28376648016621275,-0.005758804054075787,0.47002321018730503,0.4240341557177315,17375.318880724768,0.2837550618042338,-0.006911590131387222,0.47002321018730503,0.284529071894071,11658.927207474993,0.28375365957111975,-0.008585651137271147
1.5777782330652014E-5,4.5E-6,4.5E-6,0.3654522618306715,0.9999999999999989,40976.224783861624,0,-1.3561257465180039E-17,0.3654522618306715,0.8084159835224103,33125.8350596809,0.15611678538188795,-0.002299008197731076,0.3654522618306715,0.6162762555659201,25252.674377025727,0.15552896699598637,-0.0046046849332089575,0.3654522618306715,0.5202111778838145,21316.290160044635,0.15552107555881753,-0.005757465865394226,0.3654522618306715,0.42414588492492444,17379.897121833626,0.1555063829730573,-0.006910249380900907,0.3654522618306715,0.2846408094137278,11663.505789197241,0.1555050758408757,-0.008584310287035265
1.5856279307534507E-5,4.5E-6,4.5E-6,0.38783832910806787,0.9999999999999988,40976.224783861624,0,-1.5415680850892515E-17,0.38783832910806787,0.8083942898090765,33124.94613320693,0.1838766058140436,-0.002299268522291083,0.38783832910806787,0.6162535370225205,25251.743456884622,0.18325685052225676,-0.004604957555729755,0.38783832910806787,0.5201884307075864,21315.35806663831,0.18324880074473898,-0.005757738831508964,0.38783832910806787,0.4241230878367801,17378.962983225407,0.1832338637391304,-0.00691052294595864,0.38783832910806787,0.28461801064028647,11662.571581531909,0.18323238584602555,-0.008584583872316563
1.5876831339649846E-5,4.5E-6,4.5E-6,0.3936994360180811,0.9999999999999987,40976.22478386162,0,-1.5901204886240355E-17,0.3936994360180811,0.808388609973867,33124.71339500265,0.19311556234479246,-0.0022993366803135975,0.3936994360180811,0.6162475888669084,25251.49972392321,0.1924672324854454,-0.004605028933597098,0.3936994360180811,0.5201824750553441,21315.1140264933,0.192458274269933,-0.005757810299335871,0.3936994360180811,0.4241171191166295,17378.718407606848,0.19244213296832943,-0.006910594570600446,0.3936994360180811,0.28461204147889235,11662.326987832854,0.19244145931932194,-0.008584655502253293
1.5253330899047078E-5,4.5E-6,4.5E-6,0.22341925950609215,0.999999999999999,40976.224783861624,1.5162951353536231E-27,-1.313506199432581E-17,0.22341925950609215,0.8084884805726347,33128.80571510706,0.09226913542659816,-0.0022981382331283846,0.22341925950609215,0.6163555683489031,25255.92431544947,0.09203670321858792,-0.004603733179813163,0.22341925950609215,0.5202906845644085,21319.54804366047,0.09203018853194792,-0.005756511785227099,0.22341925950609215,0.4242257297760932,17383.168862402952,0.09201952939668999,-0.0069092912426868824,0.22341925950609215,0.2847206674028544,11666.778068110476,0.09201777874240072,-0.00858335199116575
1.5063900571079208E-5,4.5E-6,4.5E-6,0.19158661697344484,0.9999999999999979,40976.22478386158,2.249399914756955E-27,-2.4791314180251316E-17,0.19158661697344484,0.8084919458798272,33128.94771031353,0.10207407554151829,-0.0022980966494420725,0.19158661697344484,0.6163614864306853,25256.16681609887,0.10200061098193883,-0.004603662162831775,0.19158661697344484,0.5202966718658523,21319.79338067028,0.10199679308542564,-0.005756439937609772,0.19158661697344484,0.4242318381578934,17383.419160828664,0.10199111603039693,-0.00690921794210528,0.19158661697344484,0.2847267808685857,11667.028574856493,0.10199060605345953,-0.00858327862957697
1.5E-5,4.5E-6,4.5E-6,0.19142219510953803,0.9999999999999979,40976.22478386158,2.236731254521253E-27,-2.536521698232306E-17,0.19142219510953803,0.8084907210649954,33128.89752202567,0.10139949193850417,-0.0022981113472200537,0.19142219510953803,0.6163611019136558,25256.151060042634,0.10138599566970198,-0.00460366677703613,0.19142219510953803,0.5202963113127881,21319.778606566877,0.10138477699751484,-0.0057564442642465425,0.19142219510953803,0.4242315194651621,17383.406102003668,0.10138312901455811,-0.006909221766418055,0.19142219510953803,0.2847264638345699,11667.015583999397,0.1013834778234291,-0.008583282433985161
