% Model,FULLCELL_NFM_charge_1C_radius_high.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:35"
% Dimension,3
% Nodes,30733
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=953.33
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.4525969614473876E-6,9.675331151378484E-6,2.5253999999999996E-6,NaN
3.1944649428459244E-6,1.035E-5,2.244880843653772E-6,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.4525969614473876E-6,9.675331151378484E-6,2.5253999999999996E-6,NaN
3.4677492856738374E-6,1.035E-5,3.4323444512490672E-6,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.4525969614473876E-6,9.675331151378484E-6,2.5253999999999996E-6,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.4525969614473876E-6,9.675331151378484E-6,2.5253999999999996E-6,NaN
3.4525969614473876E-6,9.675331151378484E-6,2.5253999999999996E-6,NaN
2.5253999999999996E-6,9.894600000000002E-6,2.5253999999999996E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
3.1944649428459244E-6,1.035E-5,2.244880843653772E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
3.1944649428459244E-6,1.035E-5,2.244880843653772E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
3.1944649428459244E-6,1.035E-5,2.244880843653772E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
3.1944649428459244E-6,1.035E-5,2.244880843653772E-6,NaN
2.5253999999999996E-6,9.894600000000002E-6,2.5253999999999996E-6,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.1944649428459244E-6,1.035E-5,2.244880843653772E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.0141023033624565E-6,1.035E-5,0,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
2.5253999999999996E-6,9.894600000000002E-6,2.5253999999999996E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.0141023033624565E-6,1.035E-5,0,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
3.4141947964278406E-6,9.434585020728424E-6,1.5751936840491456E-6,NaN
3.0141023033624565E-6,1.035E-5,0,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
2.665130301309988E-6,1.035E-5,3.970115411126501E-6,NaN
3.191165006905797E-6,9.683230450688778E-6,3.1476136316026476E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
2.665130301309988E-6,1.035E-5,3.970115411126501E-6,NaN
1.419707689185482E-6,1.035E-5,3.959886045661842E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
3.191165006905797E-6,9.683230450688778E-6,3.1476136316026476E-6,NaN
2.5253999999999996E-6,9.894600000000002E-6,2.5253999999999996E-6,NaN
2.5253999999999996E-6,9.894600000000002E-6,2.5253999999999996E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
1.419707689185482E-6,1.035E-5,3.959886045661842E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
2.5253999999999996E-6,9.894600000000002E-6,2.5253999999999996E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
1.3316207766692501E-6,1.035E-5,2.350359582699064E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.3316207766692501E-6,1.035E-5,2.350359582699064E-6,NaN
1.419707689185482E-6,1.035E-5,3.959886045661842E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
2.5253999999999996E-6,9.894600000000002E-6,2.5253999999999996E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
2.3223647324412885E-6,1.035E-5,2.291972738526672E-6,NaN
1.3316207766692501E-6,1.035E-5,2.350359582699064E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
2.365029021538597E-6,1.035E-5,3.1429447062303656E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
1.909514430696607E-6,9.33601026411163E-6,1.2521270602648244E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
1.909514430696607E-6,9.33601026411163E-6,1.2521270602648244E-6,NaN
1.019233110217595E-6,1.035E-5,1.0597590188742E-6,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
1.909514430696607E-6,9.33601026411163E-6,1.2521270602648244E-6,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
3.0141023033624565E-6,1.035E-5,0,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
3.0141023033624565E-6,1.035E-5,0,NaN
1.909514430696607E-6,9.33601026411163E-6,1.2521270602648244E-6,NaN
2.269736308653902E-6,1.035E-5,1.3475778056149788E-6,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
1.5375840835901324E-6,1.035E-5,0,NaN
2.5253999999999996E-6,8.817459887097041E-6,7.090494708912438E-7,NaN
1.909514430696607E-6,9.33601026411163E-6,1.2521270602648244E-6,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
2.5253999999999996E-6,8.817459887097041E-6,7.090494708912438E-7,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
2.5253999999999996E-6,9.640950529108744E-6,1.5325401129029362E-6,NaN
2.5253999999999996E-6,8.817459887097041E-6,7.090494708912438E-7,NaN
3.204351427646423E-6,8.503551427646424E-6,6.915652425058101E-7,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
3.204351427646423E-6,8.503551427646424E-6,6.915652425058101E-7,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
3.204351427646423E-6,8.503551427646424E-6,6.915652425058101E-7,NaN
3.2115520802138234E-6,9.029552462167679E-6,9.884598948773908E-7,NaN
2.408662400812635E-6,9.19181631038782E-6,0,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
6.453478314687682E-7,9.664840818548842E-6,1.6077586378865645E-6,NaN
0,1.035E-5,3.1061791440891525E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.3316207766692501E-6,1.035E-5,2.350359582699064E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
6.453478314687682E-7,9.664840818548842E-6,1.6077586378865645E-6,NaN
6.453478314687682E-7,9.664840818548842E-6,1.6077586378865645E-6,NaN
1.252917716912937E-6,9.105399981062255E-6,1.5128585204839909E-6,NaN
1.019233110217595E-6,1.035E-5,1.0597590188742E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
1.909514430696607E-6,9.33601026411163E-6,1.2521270602648244E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
1.019233110217595E-6,1.035E-5,1.0597590188742E-6,NaN
1.252917716912937E-6,9.105399981062255E-6,1.5128585204839909E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
6.453478314687682E-7,9.664840818548842E-6,1.6077586378865645E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.252917716912937E-6,9.105399981062255E-6,1.5128585204839909E-6,NaN
1.252917716912937E-6,9.105399981062255E-6,1.5128585204839909E-6,NaN
1.942033051078843E-6,9.685146691926272E-6,1.83045467116569E-6,NaN
6.453478314687682E-7,9.664840818548842E-6,1.6077586378865645E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
3.191165006905797E-6,9.683230450688778E-6,3.1476136316026476E-6,NaN
2.665130301309988E-6,1.035E-5,3.970115411126501E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.4677492856738374E-6,1.035E-5,3.4323444512490672E-6,NaN
3.191165006905797E-6,9.683230450688778E-6,3.1476136316026476E-6,NaN
3.4677492856738374E-6,1.035E-5,3.4323444512490672E-6,NaN
2.665130301309988E-6,1.035E-5,3.970115411126501E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.191165006905797E-6,9.683230450688778E-6,3.1476136316026476E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.4677492856738374E-6,1.035E-5,3.4323444512490672E-6,NaN
3.0077537689458536E-6,9.638984875182554E-6,4.464287338594517E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.665130301309988E-6,1.035E-5,3.970115411126501E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.0077537689458536E-6,9.638984875182554E-6,4.464287338594517E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.5253999999999996E-6,8.927969750365116E-6,4.276820907143461E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
1.6915468164976863E-6,9.337538875090641E-6,3.665840629144072E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.419707689185482E-6,1.035E-5,3.959886045661842E-6,NaN
1.0359482345330829E-6,9.09374508735157E-6,3.2004586534508442E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
0,1.035E-5,3.1061791440891525E-6,NaN
1.419707689185482E-6,1.035E-5,3.959886045661842E-6,NaN
1.6915468164976863E-6,9.337538875090641E-6,3.665840629144072E-6,NaN
1.0359482345330829E-6,9.09374508735157E-6,3.2004586534508442E-6,NaN
1.419707689185482E-6,1.035E-5,3.959886045661842E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
1.0359482345330829E-6,9.09374508735157E-6,3.2004586534508442E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
0,1.035E-5,3.1061791440891525E-6,NaN
1.252917716912937E-6,9.105399981062255E-6,1.5128585204839909E-6,NaN
6.453478314687682E-7,9.664840818548842E-6,1.6077586378865645E-6,NaN
7.096642243578732E-7,8.439250311942187E-6,1.744241509626462E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
7.090494708912562E-7,8.817459887097063E-6,2.5253999999999996E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
1.252917716912937E-6,9.105399981062255E-6,1.5128585204839909E-6,NaN
7.096642243578732E-7,8.439250311942187E-6,1.744241509626462E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
7.090494708912562E-7,8.817459887097063E-6,2.5253999999999996E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
1.0359482345330829E-6,9.09374508735157E-6,3.2004586534508442E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
7.090494708912562E-7,8.817459887097063E-6,2.5253999999999996E-6,NaN
1.252917716912937E-6,9.105399981062255E-6,1.5128585204839909E-6,NaN
1.5325401129029625E-6,9.640950529108759E-6,2.5253999999999996E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
0,9.185427981458769E-6,2.179705137670669E-6,NaN
6.453478314687682E-7,9.664840818548842E-6,1.6077586378865645E-6,NaN
7.096642243578732E-7,8.439250311942187E-6,1.744241509626462E-6,NaN
7.090494708912562E-7,8.817459887097063E-6,2.5253999999999996E-6,NaN
6.539408434518762E-7,9.28210166467318E-6,2.4453723700687285E-6,NaN
7.096642243578732E-7,8.439250311942187E-6,1.744241509626462E-6,NaN
0,9.185427981458769E-6,2.179705137670669E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
2.5253999999999996E-6,8.927969750365116E-6,4.276820907143461E-6,NaN
3.281568540263173E-6,8.580768540263172E-6,4.2977764491305246E-6,NaN
3.0077537689458536E-6,9.638984875182554E-6,4.464287338594517E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.281568540263173E-6,8.580768540263172E-6,4.2977764491305246E-6,NaN
3.0077537689458536E-6,9.638984875182554E-6,4.464287338594517E-6,NaN
3.25837590708345E-6,9.23622696025178E-6,3.850147389023852E-6,NaN
3.281568540263173E-6,8.580768540263172E-6,4.2977764491305246E-6,NaN
2.5253999999999996E-6,8.927969750365116E-6,4.276820907143461E-6,NaN
3.0077537689458536E-6,9.638984875182554E-6,4.464287338594517E-6,NaN
2.969566585069193E-6,9.276342135065791E-6,5.461459131780733E-6,NaN
3.281568540263173E-6,8.580768540263172E-6,4.2977764491305246E-6,NaN
3.281568540263173E-6,8.580768540263172E-6,4.2977764491305246E-6,NaN
3.7445753288363425E-6,9.552661321069325E-6,6.601925716581274E-6,NaN
2.053040837153839E-6,9.47740011631955E-6,4.524304206419181E-6,NaN
1.6915468164976863E-6,9.337538875090641E-6,3.665840629144072E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.5253999999999996E-6,8.927969750365116E-6,4.276820907143461E-6,NaN
1.6915468164976863E-6,9.337538875090641E-6,3.665840629144072E-6,NaN
2.053040837153839E-6,9.47740011631955E-6,4.524304206419181E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
1.419707689185482E-6,1.035E-5,3.959886045661842E-6,NaN
2.5253999999999996E-6,8.927969750365116E-6,4.276820907143461E-6,NaN
2.053040837153839E-6,9.47740011631955E-6,4.524304206419181E-6,NaN
3.0077537689458536E-6,9.638984875182554E-6,4.464287338594517E-6,NaN
2.5253999999999996E-6,9.675331151378484E-6,3.4525969614473885E-6,NaN
2.053040837153839E-6,9.47740011631955E-6,4.524304206419181E-6,NaN
