time_s,cell_voltage_V,specific_capacity_mAh_g,average_positive_xNa,positive_desodiation_fraction,surface_positive_xNa,center_positive_xNa,surface_center_delta_xNa,maximum_von_mises_Pa,average_von_mises_Pa,stress_stddev_Pa,mass_balance_relative_error,negative_capacity_ratio,average_electrolyte_concentration_mol_m3,quantitative_ready
10587.850191614054,4.3053729390012725,51.46871620923499,0.21760075542431848,0.9779990557196019,0.2173158280199779,0.21802812511506647,-7.122970950885765E-4,821155.3188526354,440413.8386714015,189255.7219740318,1.844297101652912E-4,1.0147289972202618,1000.0086568097224,0.0
