% Model,FULLCELL_NFMZC_charge_1C_dt_0p01.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:25"
% Dimension,3
% Nodes,11
% Expressions,30
% Description,"因变量 cPos, 因变量 cNeg, 因变量 cPos, von Mises 应力, "
% Length unit,m
% X,Y,Z,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=0,xPos (1) @ t=0,cPos (mol/m^3) @ t=0,solid.mises (MPa) @ t=0,epsilonChemPos (1) @ t=0,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=951.33,xPos (1) @ t=951.33,cPos (mol/m^3) @ t=951.33,solid.mises (MPa) @ t=951.33,epsilonChemPos (1) @ t=951.33,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=1902.7,xPos (1) @ t=1902.7,cPos (mol/m^3) @ t=1902.7,solid.mises (MPa) @ t=1902.7,epsilonChemPos (1) @ t=1902.7,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2378.3,xPos (1) @ t=2378.3,cPos (mol/m^3) @ t=2378.3,solid.mises (MPa) @ t=2378.3,epsilonChemPos (1) @ t=2378.3,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=2854,xPos (1) @ t=2854,cPos (mol/m^3) @ t=2854,solid.mises (MPa) @ t=2854,epsilonChemPos (1) @ t=2854,sqrt((x-x_pos_center)^2+(y-y_pos_center)^2+(z-z_pos_center)^2)/Rp_pos (1) @ t=3554.5,xPos (1) @ t=3554.5,cPos (mol/m^3) @ t=3554.5,solid.mises (MPa) @ t=3554.5,epsilonChemPos (1) @ t=3554.5
1.662207393707192E-5,4.5E-6,4.5E-6,0.6851795433059145,1.0000000000000007,40890.05517910746,0,5.3290705182007515E-18,0.6851795433059145,0.8080313592266488,33040.44686522685,0.4132241249842714,-0.0015357491261868104,0.6851795433059145,0.6158982076909049,25184.11169719447,0.41323911847055383,-0.003072814338472761,0.6851795433059145,0.5198328803592467,21255.995161803952,0.4132418028973721,-0.0038413369571260263,0.6851795433059145,0.42376808636140634,17327.900434462666,0.4132414732142836,-0.004609855309108749,0.6851795433059145,0.2822893884024436,11542.828668252409,0.4132375264226996,-0.0057416848927804515
1.75E-5,4.5E-6,4.5E-6,0.9999999999999994,1.0000000000000007,40890.055179107454,0,5.3290705182007515E-18,0.9999999999999994,0.8074348232322273,33016.054475498626,0.8746816369538428,-0.001540521414142182,0.9999999999999994,0.6152996531139037,25159.636767513184,0.8749332639102833,-0.0030776027750887705,0.9999999999999994,0.5192340194357201,21231.507705596334,0.8749784125595277,-0.0038461278445142393,0.9999999999999994,0.42316921592869483,17303.41258942396,0.8749800483917727,-0.004614646272570441,0.9999999999999994,0.2816907664176644,11518.350982263359,0.8749459191706112,-0.005746473868658684
1.6174781526103813E-5,4.5E-6,4.5E-6,0.4956512155023368,1.0000000000000009,40890.05517910747,0,6.473397063240822E-18,0.4956512155023368,0.8082656157450196,33050.0256271891,0.23352705897795906,-0.0015338750740398425,0.4956512155023368,0.6161334473663379,25193.730660503243,0.23351256348828917,-0.003070932421069296,0.4956512155023368,0.5200682687219425,21265.620204943094,0.23351050626575265,-0.0038394538502244608,0.4956512155023368,0.4240034764016747,17337.525546197856,0.23351029964180392,-0.004607972188786603,0.4956512155023368,0.2825246407721609,11552.448150631164,0.23351113246709038,-0.0057398028738227126
1.6117812115520836E-5,4.5E-6,4.5E-6,0.4715119346672853,1.0000000000000009,40890.05517910747,0,6.619144246038503E-18,0.4715119346672853,0.8082954518331124,33051.24562647754,0.2098633398153971,-0.0015336363853351016,0.4715119346672853,0.6161634086742577,25194.955780037322,0.20984473362835065,-0.0030706927306059385,0.4715119346672853,0.5200982489674195,21266.846098834936,0.2098420241031868,-0.0038392140082606444,0.4715119346672853,0.4240334568608159,17338.751448826435,0.2098418288840392,-0.004607732345113472,0.4715119346672853,0.28255460369688845,11553.673336276599,0.2098433641503241,-0.0057395631704248926
1.611393168427778E-5,4.5E-6,4.5E-6,0.47002321018730503,1.0000000000000009,40890.05517910747,0,6.626479690556611E-18,0.47002321018730503,0.8082973555088715,33051.32346788437,0.2085579895027776,-0.0015336211559290284,0.47002321018730503,0.6161653208681955,25195.033969752956,0.20853341059123925,-0.0030706774330544356,0.47002321018730503,0.5201001624490821,21266.9243412057,0.20852973846321254,-0.0038391987004073435,0.47002321018730503,0.42403537035826666,17338.82969184278,0.20852957171435493,-0.004607717037133867,0.47002321018730503,0.28255651601218146,11553.751530954452,0.2085323534540876,-0.005739547871902549
1.5777782330652014E-5,4.5E-6,4.5E-6,0.3654522618306715,1.0000000000000004,40890.055179107454,0,3.892683165087529E-18,0.3654522618306715,0.8084083829624367,33055.86338658704,0.1143200110508186,-0.001532732936300507,0.3654522618306715,0.6162770784689784,25199.603744215645,0.11428869727481063,-0.003069783372248173,0.3654522618306715,0.5202120298105565,21271.49860378913,0.11428364562188893,-0.003838303761515549,0.3654522618306715,0.4241472386850206,17343.403993896543,0.1142833965542007,-0.0046068220905198356,0.3654522618306715,0.2826682815137756,11558.321628481757,0.1142872867386583,-0.005738653747889795
1.5856279307534507E-5,4.5E-6,4.5E-6,0.38783832910806787,1.0000000000000004,40890.055179107454,0,4.359629843738982E-18,0.38783832910806787,0.8083857576788538,33054.9382374929,0.13469733197505468,-0.0015329139385691698,0.38783832910806787,0.6162542818297541,25198.671588379864,0.13466520138529303,-0.0030699657453619675,0.38783832910806787,0.5201892074084224,21270.56539450655,0.13466006647385964,-0.0038384863407326213,0.38783832910806787,0.4241244160877835,17342.47077663619,0.13465978325732533,-0.004607004671297732,0.38783832910806787,0.2826454832620632,11557.389406711252,0.13466368700110415,-0.005738836133903495
1.5876831339649846E-5,4.5E-6,4.5E-6,0.3936994360180811,1.0000000000000004,40890.055179107454,0,4.4818855472950595E-18,0.3936994360180811,0.808379833940472,33054.6960155036,0.1414690743802659,-0.0015329613284762243,0.3936994360180811,0.6162483132271395,25198.42753188961,0.14143318997900484,-0.0030700134941828846,0.3936994360180811,0.5201832320605779,21270.32106220348,0.14142741845314355,-0.0038385341435153764,0.3936994360180811,0.4241184406888574,17342.226442244377,0.1414272079249792,-0.004607052474489142,0.3936994360180811,0.2826395142372679,11557.145332958007,0.14143215502920747,-0.005738883886101856
1.5253330899047078E-5,4.5E-6,4.5E-6,0.22341925950609215,1.0000000000000004,40890.055179107454,0,3.826176799789817E-18,0.22341925950609215,0.8084869102308996,33059.074370927556,0.06764947727188601,-0.0015321047181528036,0.22341925950609215,0.6163567631367957,25202.862054679623,0.06763150868508849,-0.003069145894905634,0.22341925950609215,0.5202918889020591,21274.764046447228,0.06762727607116213,-0.003837664888783528,0.22341925950609215,0.42422709952545673,17346.669508068626,0.0676264591907242,-0.004606183203796347,0.22341925950609215,0.2827479788567998,11561.580457235645,0.06762851789408075,-0.005738016169145602
1.5063900571079208E-5,4.5E-6,4.5E-6,0.19158661697344484,1.0000000000000007,40890.05517910746,0,5.3290705182007515E-18,0.19158661697344484,0.8084924990823479,33059.30289937167,0.07496540616119654,-0.0015320600073412166,0.19158661697344484,0.6163627670646237,25203.1075556198,0.07495578327627372,-0.0030690978634830106,0.19158661697344484,0.5202979550645199,21275.01209216498,0.07495325571629599,-0.003837616359483841,0.19158661697344484,0.42423316625826224,17346.9175771078,0.07495278594854143,-0.004606134669933902,0.19158661697344484,0.2827539873245106,11561.82614381188,0.07495421248079429,-0.005737968101403915
