target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0000000000000007,1,6.661338147750939E-16
0.25,0.8,0.8078704226778137,2,0.007870422677813682
0.5,0.6,0.6157408453554457,3,0.01574084535544573
0.75,0.3999999999999999,0.4236112680330813,5,0.02361126803308139
1.0,0.19999999999999996,0.28213206687813486,6,0.0821320668781349
