target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,0.8890887707493704,6,0.11091122925062957
0.25,0.8,0.7621850583228553,4,0.03781494167714472
0.5,0.6,0.6661202696616557,3,0.06612026966165574
0.75,0.3999999999999999,0.47399069233928637,2,0.07399069233928646
1.0,0.19999999999999996,0.282560338686785,1,0.08256033868678503
