target_desodiation_fraction,target_average_xNa,actual_average_xNa,solution_level,absolute_xNa_error
0.0,1.0,1.0,1,0.0
0.25,0.8,0.807870422677622,2,0.007870422677621947
0.5,0.6,0.615740845355649,3,0.015740845355649014
0.75,0.3999999999999999,0.4236112680332566,5,0.023611268033256694
1.0,0.19999999999999996,0.2826539465296214,6,0.08265394652962144
