time_s,cell_voltage_V,specific_capacity_mAh_g,average_positive_xNa,positive_desodiation_fraction,surface_positive_xNa,center_positive_xNa,surface_center_delta_xNa,maximum_von_mises_Pa,average_von_mises_Pa,stress_stddev_Pa,mass_balance_relative_error,negative_capacity_ratio,average_electrolyte_concentration_mol_m3,quantitative_ready
0.0,2.730027119571066,0.0,1.0000000000000004,-5.551115123125783E-16,1.0,1.0000000000000002,-2.220446049250313E-16,0.0,0.0,0.0,1.350526719731743E-15,1.0168673850566228,1000.0000000000016,0.0
951.3290881800408,3.112803657583132,46.245164008751985,0.8078704226775987,0.24016197165300165,0.8074133438920372,0.8085560073130574,-0.001142663421020207,1687391.8726971555,906697.7319019742,389636.63596722134,6.442846142298028E-5,1.0168673850566228,1000.023491465889,0.0
1902.6581763600816,3.4738333012771956,92.49032801750397,0.6157408453553977,0.4803239433057528,0.6152837691742591,0.6164264295381052,-0.0011426603638461375,1688539.7161476905,906688.1942728142,389630.0384041879,1.2885692284791132E-4,1.0168673850566228,1000.0235748390337,0.0
2378.3227204501018,3.6649122857778287,115.61291002187997,0.5196760566942177,0.6004049291322279,0.5192189810032785,0.5203616406141472,-0.0011426596108687903,1688520.7347320267,906686.7275956251,389628.31906300725,1.6107115355940146E-4,1.0168673850566228,1000.0235781229428,0.0
2853.987264540122,3.8600353416613387,138.73549202625594,0.4236112680330125,0.7204859149587343,0.42315419227511675,0.4242968519403999,-0.0011426596652831522,1688533.519277727,906686.9244634757,389628.5615796859,1.93285384271942E-4,1.0168673850566228,1000.0235777222443,0.0
3552.4005658975443,4.282068937451211,172.68613862001953,0.28256033828291566,0.8967995771463555,0.28210326164906224,0.28324592245717134,-0.0011426608081090972,1688625.0515647228,906689.5066132452,389631.65963853983,2.4058520407553466E-4,1.0168673850566228,1000.0235698277245,0.0
